Direction,OpenPrice,ClosePrice,Profit/Loss,Profit/Loss in pips,Open Date,Close Date,First Commission,Second Commission,Deposit Curve,Percent Change,Adjusted Open Date,Adjusted Close Date
BUY, 1.1832738, 1.18152, -20.47, -17.5, 1/9/2015 4:00:00 PM, 1/12/2015 9:00:00 AM, 0.4575, 0.4725, 9663.0075, -0.00220973766335211, 1/9/2015 4:00:00 PM, 1/12/2015 9:00:00 AM
SELL, 1.18154, 1.184, -30.09, -24.6, 1/12/2015 9:00:00 AM, 1/12/2015 3:00:00 PM, 0.4725, 0.4725, 9631.9725, -0.00321173299306658, 1/12/2015 9:00:00 AM, 1/12/2015 3:00:00 PM
BUY, 1.1840338, 1.183, -12.6, -10.3, 1/12/2015 3:00:01 PM, 1/13/2015 7:00:00 AM, 0.4725, 0.475, 9618.425, -0.00140651356718477, 1/12/2015 3:00:01 PM, 1/13/2015 7:00:00 AM
SELL, 1.1830002, 1.1786, 53.58, 44, 1/13/2015 7:00:00 AM, 1/14/2015 5:00:00 AM, 0.475, 0.463333333333333, 9671.06666666667, 0.00547300276985748, 1/13/2015 7:00:00 AM, 1/14/2015 5:00:00 AM
BUY, 1.17861, 1.17441, -50.15, -42, 1/14/2015 5:00:00 AM, 1/14/2015 10:00:00 AM, 0.463333333333333, 0.463333333333333, 9619.99, -0.0052813891607957, 1/14/2015 5:00:00 AM, 1/14/2015 10:00:00 AM
SELL, 1.17441, 1.1826, -97.27, -81.9, 1/14/2015 10:00:00 AM, 1/14/2015 1:37:57 PM, 0.463333333333333, 0.463333333333333, 9521.79333333333, -0.0102075643183274, 1/14/2015 10:00:00 AM, 1/14/2015 1:37:57 PM
BUY, 1.1826315, 1.17723, -63.49, -54, 1/14/2015 2:00:00 PM, 1/15/2015 7:00:00 AM, 0.463333333333333, 0.445, 9457.395, -0.00676325678146056, 1/14/2015 2:00:00 PM, 1/15/2015 7:00:00 AM
SELL, 1.1772402, 1.16361, 153.46, 136.3, 1/15/2015 7:00:00 AM, 1/16/2015 7:00:00 AM, 0.445, 0.4, 9610.01, 0.0161371075227375, 1/15/2015 7:00:00 AM, 1/16/2015 7:00:00 AM
BUY, 1.16361, 1.15865, -51.26, -49.6, 1/16/2015 7:00:00 AM, 1/16/2015 12:00:00 PM, 0.4, 0.4, 9557.95, -0.00541726803614143, 1/16/2015 7:00:00 AM, 1/16/2015 12:00:00 PM
SELL, 1.15866, 1.1569, 18.09, 17.6, 1/16/2015 12:00:00 PM, 1/16/2015 9:00:00 PM, 0.4, 0.4, 9575.24, 0.00180896531159934, 1/16/2015 12:00:00 PM, 1/16/2015 9:00:00 PM
BUY, 1.1569476, 1.15846, 15.57, 15.1, 1/16/2015 9:00:00 PM, 1/20/2015 1:00:00 AM, 0.4, 0.39, 9590.02, 0.00154356444329321, 1/16/2015 9:00:00 PM, 1/20/2015 1:00:00 AM
SELL, 1.15831, 1.16064, -23.77, -23.3, 1/20/2015 1:00:00 AM, 1/20/2015 11:00:00 AM, 0.39, 0.39, 9565.47, -0.00255995295108885, 1/20/2015 1:00:00 AM, 1/20/2015 11:00:00 AM
BUY, 1.16064, 1.1582, -24.83, -24.4, 1/20/2015 11:00:00 AM, 1/20/2015 12:00:00 PM, 0.39, 0.39, 9539.86, -0.00267733838483635, 1/20/2015 11:00:00 AM, 1/20/2015 12:00:00 PM
SELL, 1.1582202, 1.15749, 7.41, 7.3, 1/20/2015 12:00:00 PM, 1/21/2015 6:00:00 AM, 0.39, 0.395, 9546.485, 0.000694454635602619, 1/20/2015 12:00:00 PM, 1/21/2015 6:00:00 AM
BUY, 1.15749, 1.15741, -0.83, -0.8, 1/21/2015 6:00:00 AM, 1/21/2015 6:00:00 PM, 0.395, 0.395, 9544.865, -0.000169695966630734, 1/21/2015 6:00:00 AM, 1/21/2015 6:00:00 PM
SELL, 1.1574306, 1.16237, -51.23, -49.4, 1/21/2015 6:00:00 PM, 1/22/2015 10:00:00 AM, 0.395, 0.385, 9492.855, -0.00544900320748384, 1/21/2015 6:00:00 PM, 1/22/2015 10:00:00 AM
BUY, 1.16237, 1.15271, -96.53, -96.6, 1/22/2015 10:00:00 AM, 1/22/2015 1:40:52 PM, 0.385, 0.385, 9395.555, -0.010249814202366, 1/22/2015 10:00:00 AM, 1/22/2015 1:40:52 PM
SELL, 1.1562904, 1.12171, 342, 345.8, 1/22/2015 2:00:00 PM, 1/26/2015 7:00:00 AM, 0.385, 0.485, 9736.685, 0.0363075943890488, 1/22/2015 2:00:00 PM, 1/26/2015 7:00:00 AM
BUY, 1.1217, 1.12387, 17.61, 21.7, 1/26/2015 7:00:00 AM, 1/26/2015 10:00:00 PM, 0.485, 0.225, 9753.585, 0.00173570368148928, 1/26/2015 7:00:00 AM, 1/27/2015 12:00:00 AM
SELL, 1.12384, 1.13373, -80.39, -98.9, 1/26/2015 10:00:00 PM, 1/27/2015 9:00:00 AM, 0.225, 0.225, 9672.745, -0.00828823453120059, 1/27/2015 12:00:00 AM, 1/27/2015 9:00:00 AM
BUY, 1.1337838, 1.13349, -2.33, -2.9, 1/27/2015 9:00:00 AM, 1/28/2015 3:00:00 AM, 0.225, 0.29, 9669.9, -0.000294125400803944, 1/27/2015 9:00:00 AM, 1/28/2015 3:00:00 AM
SELL, 1.1334906, 1.13114, 17.9, 23.5, 1/28/2015 3:00:00 AM, 1/29/2015 12:00:00 PM, 0.29, 0.285, 9687.225, 0.00179164210591618, 1/28/2015 3:00:00 AM, 1/29/2015 12:00:00 PM
BUY, 1.13112, 1.13039, -5.61, -7.3, 1/29/2015 12:00:00 PM, 1/29/2015 6:00:00 PM, 0.285, 0.285, 9681.045, -0.000637953593521395, 1/29/2015 12:00:00 PM, 1/29/2015 6:00:00 PM
SELL, 1.1304402, 1.13411, -28.2, -36.7, 1/29/2015 6:00:00 PM, 1/30/2015 9:00:00 AM, 0.285, 0.2875, 9652.2725, -0.00297204485672786, 1/29/2015 6:00:00 PM, 1/30/2015 9:00:00 AM
BUY, 1.13414, 1.13179, -18.15, -23.5, 1/30/2015 9:00:00 AM, 1/30/2015 2:00:00 PM, 0.2875, 0.2875, 9633.5475, -0.00193995766281986, 1/30/2015 9:00:00 AM, 1/30/2015 2:00:00 PM
SELL, 1.1318102, 1.13085, 7.4, 9.6, 1/30/2015 2:00:00 PM, 2/2/2015 6:00:00 AM, 0.2875, 0.306666666666667, 9640.35333333333, 0.000706472183101168, 1/30/2015 2:00:00 PM, 2/2/2015 6:00:00 AM
BUY, 1.13083, 1.13112, 2.41, 2.9, 2/2/2015 6:00:00 AM, 2/2/2015 2:00:00 PM, 0.306666666666667, 0.306666666666667, 9642.15, 0.000186369379268991, 2/2/2015 6:00:00 AM, 2/2/2015 2:00:00 PM
SELL, 1.13111, 1.13424, -26.02, -31.3, 2/2/2015 2:00:00 PM, 2/2/2015 4:00:00 PM, 0.306666666666667, 0.306666666666667, 9615.51666666666, -0.00276217786835231, 2/2/2015 2:00:00 PM, 2/2/2015 4:00:00 PM
BUY, 1.1342538, 1.13334, -7.58, -9.1, 2/2/2015 4:00:00 PM, 2/3/2015 10:00:00 AM, 0.306666666666667, 0.3175, 9607.3125, -0.000853221615756452, 2/2/2015 4:00:00 PM, 2/3/2015 10:00:00 AM
SELL, 1.13332, 1.14476, -97.27, -114.4, 2/3/2015 10:00:00 AM, 2/3/2015 1:51:31 PM, 0.3175, 0.3175, 9509.4075, -0.0101906750717228, 2/3/2015 10:00:00 AM, 2/3/2015 1:51:31 PM
BUY, 1.1443438, 1.14661, 19.07, 22.7, 2/3/2015 2:00:00 PM, 2/4/2015 8:00:00 AM, 0.3175, 0.31, 9527.85, 0.00193939527778142, 2/3/2015 2:00:00 PM, 2/4/2015 8:00:00 AM
SELL, 1.1466206, 1.13807, 67.89, 85.5, 2/4/2015 8:00:00 AM, 2/5/2015 8:00:00 AM, 0.31, 0.295, 9595.135, 0.00706192897663165, 2/4/2015 8:00:00 AM, 2/5/2015 8:00:00 AM
BUY, 1.1381138, 1.14483, 51.97, 67.2, 2/5/2015 8:00:00 AM, 2/6/2015 8:00:00 AM, 0.295, 0.29, 9646.52, 0.00535531808567573, 2/5/2015 8:00:00 AM, 2/6/2015 8:00:00 AM
SELL, 1.1448502, 1.13442, 78.61, 104.3, 2/6/2015 8:00:00 AM, 2/9/2015 8:00:00 AM, 0.29, 0.29, 9724.55, 0.00808892740594543, 2/6/2015 8:00:00 AM, 2/9/2015 8:00:00 AM
BUY, 1.13441, 1.13112, -25.8, -32.9, 2/9/2015 8:00:00 AM, 2/9/2015 12:00:00 PM, 0.29, 0.29, 9698.17, -0.00271272192543606, 2/9/2015 8:00:00 AM, 2/9/2015 12:00:00 PM
SELL, 1.13113, 1.1316, -3.68, -4.7, 2/9/2015 12:00:00 PM, 2/9/2015 5:00:00 PM, 0.29, 0.29, 9693.91, -0.000439258128079856, 2/9/2015 12:00:00 PM, 2/9/2015 5:00:00 PM
BUY, 1.1316438, 1.12849, -24.66, -31.5, 2/9/2015 5:00:00 PM, 2/10/2015 10:00:00 AM, 0.29, 0.295, 9668.665, -0.00260421233537334, 2/9/2015 5:00:00 PM, 2/10/2015 10:00:00 AM
SELL, 1.12848, 1.13126, -22.21, -27.8, 2/10/2015 10:00:00 AM, 2/10/2015 6:00:00 PM, 0.295, 0.295, 9645.865, -0.00235813320660084, 2/10/2015 10:00:00 AM, 2/10/2015 6:00:00 PM
BUY, 1.1312538, 1.13033, -7.36, -9.2, 2/10/2015 6:00:00 PM, 2/11/2015 12:00:00 PM, 0.295, 0.455, 9637.755, -0.000840774777586104, 2/10/2015 6:00:00 PM, 2/11/2015 12:00:00 PM
SELL, 1.13033, 1.1338, -28.34, -34.7, 2/11/2015 12:00:00 PM, 2/11/2015 10:00:00 PM, 0.455, 0.15, 9608.81, -0.00300329277928311, 2/11/2015 12:00:00 PM, 2/12/2015 12:00:00 AM
BUY, 1.1339538, 1.14056, 53.79, 66.1, 2/11/2015 10:00:00 PM, 2/13/2015 11:00:00 AM, 0.15, 0.31, 9662.14, 0.00555011494659607, 2/12/2015 12:00:00 AM, 2/13/2015 11:00:00 AM
SELL, 1.1405402, 1.14148, -7.9, -9.4, 2/13/2015 11:00:00 AM, 2/16/2015 3:00:00 AM, 0.31, 0.3375, 9653.5925, -0.000884638392736885, 2/13/2015 11:00:00 AM, 2/16/2015 3:00:00 AM
BUY, 1.14148, 1.14058, -8.27, -9, 2/16/2015 3:00:01 AM, 2/16/2015 2:00:00 PM, 0.3375, 0.3375, 9644.6475, -0.000926598051450764, 2/16/2015 3:00:01 AM, 2/16/2015 2:00:00 PM
SELL, 1.1406102, 1.13518, 49.88, 54.3, 2/16/2015 2:00:00 PM, 2/17/2015 9:00:00 AM, 0.3375, 0.345, 9693.845, 0.00510101587434879, 2/16/2015 2:00:00 PM, 2/17/2015 9:00:00 AM
BUY, 1.1351938, 1.1399, 43.46, 47.1, 2/17/2015 9:00:00 AM, 2/18/2015 2:00:00 AM, 0.345, 0.3425, 9736.6175, 0.00441233586879088, 2/17/2015 9:00:00 AM, 2/18/2015 2:00:00 AM
SELL, 1.1399, 1.13811, 16.29, 17.9, 2/18/2015 2:00:10 AM, 2/18/2015 8:00:00 PM, 0.3425, 0.3425, 9752.2225, 0.00160271264635808, 2/18/2015 2:00:10 AM, 2/18/2015 8:00:00 PM
BUY, 1.1381715, 1.13965, 13.48, 14.8, 2/18/2015 8:00:00 PM, 2/19/2015 12:00:00 PM, 0.3425, 0.345, 9765.015, 0.00131175226980307, 2/18/2015 8:00:00 PM, 2/19/2015 12:00:00 PM
SELL, 1.1396002, 1.13705, 23.72, 25.5, 2/19/2015 12:00:00 PM, 2/20/2015 4:00:00 PM, 0.345, 0.35, 9788.04, 0.00235790728432057, 2/19/2015 12:00:00 PM, 2/20/2015 4:00:00 PM
BUY, 1.1370438, 1.13435, -25.35, -26.9, 2/20/2015 4:00:00 PM, 2/23/2015 9:00:00 AM, 0.35, 0.355, 9761.985, -0.00266192210084964, 2/20/2015 4:00:00 PM, 2/23/2015 9:00:00 AM
SELL, 1.1344402, 1.13332, 10.83, 11.2, 2/23/2015 9:00:00 AM, 2/24/2015 4:00:00 AM, 0.355, 0.36, 9772.1, 0.00103616221495933, 2/23/2015 9:00:00 AM, 2/24/2015 4:00:00 AM
BUY, 1.13332, 1.13028, -29.42, -30.4, 2/24/2015 4:00:02 AM, 2/24/2015 10:00:00 AM, 0.36, 0.36, 9741.96, -0.0030842909917008, 2/24/2015 4:00:02 AM, 2/24/2015 10:00:00 AM
SELL, 1.13029, 1.13333, -29.32, -30.4, 2/24/2015 10:00:00 AM, 2/24/2015 2:00:00 PM, 0.36, 0.36, 9711.92, -0.00308356839896685, 2/24/2015 10:00:00 AM, 2/24/2015 2:00:00 PM
BUY, 1.1334653, 1.13509, 15.62, 16.2, 2/24/2015 2:00:00 PM, 2/26/2015 8:00:00 AM, 0.36, 0.37, 9726.81, 0.00153316748902392, 2/24/2015 2:00:00 PM, 2/26/2015 8:00:00 AM
SELL, 1.1351102, 1.12149, 138, 136.2, 2/26/2015 8:00:01 AM, 2/27/2015 8:00:00 AM, 0.37, 0.36, 9864.08, 0.0141125404937488, 2/26/2015 8:00:01 AM, 2/27/2015 8:00:00 AM
BUY, 1.1215, 1.11867, -27.1, -28.3, 2/27/2015 8:00:00 AM, 2/27/2015 3:00:00 PM, 0.36, 0.36, 9836.26, -0.00282033397944864, 2/27/2015 8:00:00 AM, 2/27/2015 3:00:00 PM
SELL, 1.1186702, 1.12168, -28.74, -30.1, 2/27/2015 3:00:00 PM, 3/2/2015 10:00:00 AM, 0.36, 0.37, 9806.79, -0.00299605744459778, 2/27/2015 3:00:00 PM, 3/2/2015 10:00:00 AM
BUY, 1.12167, 1.11887, -28.61, -28, 3/2/2015 10:00:00 AM, 3/2/2015 5:00:00 PM, 0.37, 0.37, 9777.44, -0.00299282435944895, 3/2/2015 10:00:00 AM, 3/2/2015 5:00:00 PM
SELL, 1.1188802, 1.12052, -16.7, -16.4, 3/2/2015 5:00:00 PM, 3/3/2015 8:00:00 AM, 0.37, 0.3775, 9759.9925, -0.00178446505424735, 3/2/2015 5:00:00 PM, 3/3/2015 8:00:00 AM
BUY, 1.12048, 1.11722, -33.49, -32.6, 3/3/2015 8:00:00 AM, 3/3/2015 10:00:00 AM, 0.3775, 0.3775, 9725.7475, -0.00350871171263697, 3/3/2015 8:00:00 AM, 3/3/2015 10:00:00 AM
SELL, 1.11724, 1.11996, -27.85, -27.2, 3/3/2015 10:00:00 AM, 3/3/2015 3:00:00 PM, 0.3775, 0.3775, 9697.14250000001, -0.00294116210604887, 3/3/2015 10:00:00 AM, 3/3/2015 3:00:00 PM
BUY, 1.11999, 1.11753, -25.11, -24.6, 3/3/2015 3:00:00 PM, 3/3/2015 9:00:00 PM, 0.3775, 0.3775, 9671.27750000001, -0.00266728059322628, 3/3/2015 3:00:00 PM, 3/3/2015 9:00:00 PM
SELL, 1.1175412, 1.08581, 323.06, 317.3, 3/3/2015 9:00:00 PM, 3/9/2015 7:00:00 AM, 0.3775, 0.3325, 9993.62750000001, 0.0333306535770481, 3/3/2015 9:00:00 PM, 3/9/2015 7:00:00 AM
BUY, 1.0858, 1.08585, 0.51, 0.5, 3/9/2015 7:00:00 AM, 3/9/2015 1:00:00 PM, 0.3325, 0.3325, 9993.47250000001, -1.55098836734364E-05, 3/9/2015 7:00:00 AM, 3/9/2015 1:00:00 PM
SELL, 1.085851, 1.0568, 296.26, 290.5, 3/9/2015 1:00:00 PM, 3/12/2015 7:00:00 AM, 0.3325, 0.315, 10289.085, 0.0295805587096978, 3/9/2015 1:00:00 PM, 3/12/2015 7:00:00 AM
BUY, 1.0568338, 1.06264, 55.32, 58.1, 3/12/2015 7:00:00 AM, 3/13/2015 12:00:00 AM, 0.315, 0.295, 10343.795, 0.00531728525908758, 3/12/2015 7:00:00 AM, 3/13/2015 12:00:00 AM
SELL, 1.0626702, 1.05254, 91.92, 101.3, 3/13/2015 12:00:00 AM, 3/16/2015 6:00:00 AM, 0.295, 0.29, 10435.13, 0.00882993137431677, 3/13/2015 12:00:00 AM, 3/16/2015 6:00:00 AM
BUY, 1.0525738, 1.05625, 34.25, 36.8, 3/16/2015 6:00:00 AM, 3/17/2015 1:00:00 AM, 0.29, 0.291666666666667, 10468.7983333333, 0.00322644119750622, 3/16/2015 6:00:00 AM, 3/17/2015 1:00:00 AM
SELL, 1.05625, 1.06122, -45.64, -49.7, 3/17/2015 1:00:01 AM, 3/17/2015 8:00:00 AM, 0.291666666666667, 0.291666666666667, 10422.575, -0.00441534279881534, 3/17/2015 1:00:01 AM, 3/17/2015 8:00:00 AM
BUY, 1.06119, 1.05955, -14.99, -16.4, 3/17/2015 8:00:00 AM, 3/17/2015 5:00:00 PM, 0.291666666666667, 0.291666666666667, 10407.0016666667, -0.00149419249401743, 3/17/2015 8:00:00 AM, 3/17/2015 5:00:00 PM
SELL, 1.0595502, 1.06242, -26.2, -28.7, 3/17/2015 5:00:02 PM, 3/18/2015 11:00:00 AM, 0.291666666666667, 0.29, 10380.22, -0.00257342772918434, 3/17/2015 5:00:02 PM, 3/18/2015 11:00:00 AM
BUY, 1.0625015, 1.07939, 155.14, 168.9, 3/18/2015 11:00:00 AM, 3/19/2015 3:00:00 AM, 0.29, 0.275, 10534.795, 0.0148913028818271, 3/18/2015 11:00:00 AM, 3/19/2015 3:00:00 AM
SELL, 1.0794202, 1.06946, 77.73, 99.6, 3/19/2015 3:00:01 AM, 3/20/2015 2:00:00 AM, 0.275, 0.24, 10612.01, 0.00732952088768696, 3/19/2015 3:00:01 AM, 3/20/2015 2:00:00 AM
BUY, 1.0694838, 1.08159, 87.39, 121.1, 3/20/2015 2:00:00 AM, 3/23/2015 6:00:00 AM, 0.24, 0.2375, 10698.9225, 0.00819001301355714, 3/20/2015 2:00:00 AM, 3/23/2015 6:00:00 AM
SELL, 1.08159, 1.0866, -36.71, -50.1, 3/23/2015 6:00:00 AM, 3/23/2015 11:00:00 AM, 0.2375, 0.2375, 10661.7375, -0.00347558363938046, 3/23/2015 6:00:00 AM, 3/23/2015 11:00:00 AM
BUY, 1.0866538, 1.09061, 28.9, 39.6, 3/23/2015 11:00:00 AM, 3/24/2015 4:00:00 AM, 0.2375, 0.235, 10690.165, 0.00266631025196407, 3/23/2015 11:00:00 AM, 3/24/2015 4:00:00 AM
SELL, 1.09062, 1.09532, -33.5, -47, 3/24/2015 4:00:05 AM, 3/24/2015 8:00:00 AM, 0.235, 0.235, 10656.195, -0.0031776871545013, 3/24/2015 4:00:05 AM, 3/24/2015 8:00:00 AM
BUY, 1.09525, 1.09384, -10.02, -14.1, 3/24/2015 8:00:00 AM, 3/24/2015 2:00:00 PM, 0.235, 0.235, 10645.705, -0.000984403907773814, 3/24/2015 8:00:00 AM, 3/24/2015 2:00:00 PM
SELL, 1.0938202, 1.09641, -18.38, -25.9, 3/24/2015 2:00:00 PM, 3/25/2015 9:00:00 AM, 0.235, 0.235, 10626.855, -0.00177066713759197, 3/24/2015 2:00:00 PM, 3/25/2015 9:00:00 AM
BUY, 1.0965115, 1.09632, -1.37, -1.9, 3/25/2015 9:00:00 AM, 3/26/2015 12:00:00 AM, 0.235, 0.236666666666667, 10625.0133333333, -0.000173303076655055, 3/25/2015 9:00:00 AM, 3/26/2015 12:00:00 AM
SELL, 1.09631, 1.10132, -36.21, -50.1, 3/26/2015 12:00:00 AM, 3/26/2015 8:00:00 AM, 0.236666666666667, 0.236666666666667, 10588.33, -0.00345254468700266, 3/26/2015 12:00:00 AM, 3/26/2015 8:00:00 AM
BUY, 1.10131, 1.09837, -21.17, -29.4, 3/26/2015 8:00:00 AM, 3/26/2015 1:00:00 PM, 0.236666666666667, 0.236666666666667, 10566.6866666667, -0.0020440743094835, 3/26/2015 8:00:00 AM, 3/26/2015 1:00:00 PM
SELL, 1.0983702, 1.08767, 76.91, 107, 3/26/2015 1:00:00 PM, 3/27/2015 1:00:00 PM, 0.236666666666667, 0.235, 10643.125, 0.00723389798000384, 3/26/2015 1:00:00 PM, 3/27/2015 1:00:00 PM
BUY, 1.0877238, 1.08601, -12.16, -17.1, 3/27/2015 1:00:00 PM, 3/30/2015 5:00:00 AM, 0.235, 0.24, 10630.49, -0.00118715133008399, 3/27/2015 1:00:00 PM, 3/30/2015 5:00:00 AM
SELL, 1.0860104, 1.07552, 79.09, 104.9, 3/30/2015 5:00:01 AM, 4/1/2015 1:00:00 AM, 0.24, 0.251666666666667, 10709.0883333333, 0.00739366984337818, 3/30/2015 5:00:01 AM, 4/1/2015 1:00:00 AM
BUY, 1.07552, 1.07533, -1.5, -1.9, 4/1/2015 1:00:00 AM, 4/1/2015 8:00:00 AM, 0.251666666666667, 0.251666666666667, 10707.085, -0.000187068522639634, 4/1/2015 1:00:00 AM, 4/1/2015 8:00:00 AM
SELL, 1.07531, 1.07783, -19.84, -25.2, 4/1/2015 8:00:00 AM, 4/1/2015 1:00:00 PM, 0.251666666666667, 0.251666666666667, 10686.7416666667, -0.00189998802973304, 4/1/2015 8:00:00 AM, 4/1/2015 1:00:00 PM
BUY, 1.0779353, 1.08808, 79.72, 101.4, 4/1/2015 1:00:00 PM, 4/3/2015 6:00:00 AM, 0.251666666666667, 0.26, 10765.95, 0.00741183195064901, 4/1/2015 1:00:00 PM, 4/3/2015 6:00:00 AM
SELL, 1.08808, 1.09147, -27.24, -33.9, 4/3/2015 6:00:00 AM, 4/3/2015 12:00:00 PM, 0.26, 0.26, 10738.19, -0.00257849980726273, 4/3/2015 6:00:00 AM, 4/3/2015 12:00:00 PM
BUY, 1.0915438, 1.09749, 47.65, 59.5, 4/3/2015 12:00:00 PM, 4/6/2015 7:00:00 AM, 0.26, 0.271666666666667, 10785.3083333333, 0.00438792136601548, 4/3/2015 12:00:00 PM, 4/6/2015 7:00:00 AM
SELL, 1.09745, 1.10198, -37.58, -45.3, 4/6/2015 7:00:00 AM, 4/6/2015 1:00:00 PM, 0.271666666666667, 0.271666666666667, 10747.185, -0.00353474672722226, 4/6/2015 7:00:00 AM, 4/6/2015 1:00:00 PM
BUY, 1.10197, 1.09771, -35.22, -42.6, 4/6/2015 1:00:00 PM, 4/6/2015 7:00:00 PM, 0.271666666666667, 0.271666666666667, 10711.4216666667, -0.00332769309668833, 4/6/2015 1:00:00 PM, 4/6/2015 7:00:00 PM
SELL, 1.0977604, 1.08475, 107.21, 130.1, 4/6/2015 7:00:00 PM, 4/8/2015 5:00:00 AM, 0.271666666666667, 0.2675, 10818.0925, 0.00995860649061042, 4/6/2015 7:00:00 PM, 4/8/2015 5:00:00 AM
BUY, 1.08477, 1.07907, -47.07, -57, 4/8/2015 5:00:01 AM, 4/8/2015 3:00:00 PM, 0.2675, 0.2675, 10770.4875, -0.00440049851672091, 4/8/2015 5:00:01 AM, 4/8/2015 3:00:00 PM
SELL, 1.079061, 1.06134, 145.7, 177.2, 4/8/2015 3:00:00 PM, 4/12/2015 11:00:00 PM, 0.2675, 0.271666666666667, 10915.6483333333, 0.0134776474447729, 4/8/2015 3:00:00 PM, 4/13/2015 12:00:00 AM
BUY, 1.06136, 1.05923, -17.75, -21.3, 4/12/2015 11:00:00 PM, 4/13/2015 6:00:00 AM, 0.271666666666667, 0.271666666666667, 10897.355, -0.00167588152116172, 4/13/2015 12:00:00 AM, 4/13/2015 6:00:00 AM
SELL, 1.05923, 1.05922, 0.09, 0.1, 4/13/2015 6:00:00 AM, 4/13/2015 2:00:00 PM, 0.271666666666667, 0.271666666666667, 10896.9016666667, -4.16003088210782E-05, 4/13/2015 6:00:00 AM, 4/13/2015 2:00:00 PM
BUY, 1.0592538, 1.05405, -45.73, -52, 4/13/2015 2:00:00 PM, 4/14/2015 6:00:00 AM, 0.271666666666667, 0.28, 10850.62, -0.00424723174370199, 4/13/2015 2:00:00 PM, 4/14/2015 6:00:00 AM
SELL, 1.05403, 1.06369, -85.92, -96.6, 4/14/2015 6:00:00 AM, 4/14/2015 1:00:00 PM, 0.28, 0.28, 10764.14, -0.00797005148092916, 4/14/2015 6:00:00 AM, 4/14/2015 1:00:00 PM
BUY, 1.0637538, 1.06325, -4.45, -5, 4/14/2015 1:00:00 PM, 4/15/2015 3:00:00 AM, 0.28, 0.275, 10759.135, -0.000464969797865971, 4/14/2015 1:00:00 PM, 4/15/2015 3:00:00 AM
SELL, 1.06326, 1.06382, -4.78, -5.6, 4/15/2015 3:00:00 AM, 4/15/2015 2:00:00 PM, 0.275, 0.275, 10753.805, -0.000495392984659076, 4/15/2015 3:00:00 AM, 4/15/2015 2:00:00 PM
BUY, 1.0638815, 1.06383, -0.44, -0.5, 4/15/2015 2:00:00 PM, 4/16/2015 8:00:00 AM, 0.275, 0.2725, 10752.8175, -9.18279622887983E-05, 4/15/2015 2:00:00 PM, 4/16/2015 8:00:00 AM
